hostel_id,distance_to_center_km,rating,num_reviews,beds_in_room,breakfast_included,wifi,laundry,weekend,occupancy_rate,latitude,longitude,distance_to_transport_hub_km,distance_to_popular_places,neighbourhood_popularity_score,walkability_score,noise_level_index,sentiment_score,review_keywords_count,recent_sentiment_trend,days_until_checkin,surge_pricing_flag,competitor_average_price,competitor_availability,price_last_week,month,holiday_or_festival,special_event_flag,seasonal_index,hostel_age_years,kitchen_access,air_conditioning,locker_available,security_24h,female_only_dorm_available,common_area_count,room_area_sqft,demand_index,rating_reviews_interaction,distance_season_interaction,price_occupancy_ratio,room_density,amenities_score,location_quality,popularity_index,value_score,weekend_premium,sentiment_quality,booking_urgency,last_minute_multiplier,city_encoded,cluster_label
209,3.21,8.7,470,6,1,1,1,1,0.54,32.18757481180722,77.12703287740315,0.3,2.97,7.3,52.0,8.3,0.39,34,0.03,50,1,1057.98,0.65,783.71,4,0,0,0.9,36,1,0,1,1,0,2,348,0.5940235117558779,53.54726541794283,6.42,0.12826603325415678,0.017241379310344827,6,5.697,5.3547265417942835,0.16216216216216217,0.54,3.393,0,0.18887560283756183,9,1
210,4.24,9.3,672,6,0,1,0,0,0.55,13.176730792518343,80.19903898345206,0.18,0.7,4.3,94.0,2.5,0.65,33,-0.21,82,1,587.23,0.26,514.3,11,0,0,0.8,9,1,0,1,0,1,2,366,0.5962336168084043,60.559231565695974,4.24,0.10496183206106871,0.01639344262295082,3,6.640000000000001,6.055923156569597,0.3,0.0,6.045000000000001,0,0.06500225396303454,2,3
211,9.15,8.8,644,4,0,1,1,0,0.94,25.33705819991224,82.96448657411469,0.61,0.7,9.4,59.0,4.5,0.74,36,-0.17,22,0,772.36,0.28,1166.16,8,0,1,1.2,33,1,1,0,0,0,4,377,0.804432216108054,56.9294027878028,27.450000000000003,0.09261083743842363,0.010610079575596816,4,4.894,5.69294027878028,0.11764705882352941,0.0,6.5120000000000005,0,0.4803053010897994,14,0
212,7.15,8.6,1177,4,0,1,1,0,0.72,12.91905169752694,77.49898528595779,1.17,2.12,5.9,60.0,2.7,0.6,34,-0.13,24,1,516.87,0.9,307.68,2,0,0,0.7,6,0,0,0,0,0,5,149,0.7337588794397198,60.815530932219175,14.3,0.08834355828220858,0.026845637583892617,2,4.9479999999999995,6.081553093221918,0.2857142857142857,0.0,5.159999999999999,0,0.44932896411722156,1,0
213,3.87,8.9,999,6,1,1,1,0,0.69,22.572026160696844,88.35290905666298,2.05,0.52,8.9,95.0,7.3,0.55,48,-0.07,45,0,910.71,0.81,681.85,12,1,0,0.9,32,0,1,1,0,0,3,218,0.7129499749874936,61.47902198294102,7.74,0.14168377823408623,0.027522935779816515,5,7.034000000000001,6.147902198294102,0.15151515151515152,0.0,4.8950000000000005,0,0.22313016014842982,8,1
214,4.15,7.8,198,8,0,1,1,1,0.81,30.03071896454002,78.3652809384312,1.39,0.19,4.7,41.0,7.1,0.6,20,0.25,43,0,1001.0,0.66,965.34,2,0,0,0.7,1,0,1,1,0,0,3,228,0.6478099049524763,41.28777763285104,8.3,0.15728155339805824,0.03508771929824561,4,4.576,4.128777763285104,2.0,0.81,4.68,0,0.23851255385430242,12,4
215,0.47,9.3,264,12,0,1,1,1,0.97,28.800894711636477,77.13652135914445,4.67,0.45,5.2,52.0,5.9,0.13,40,-0.08,65,0,1057.42,0.35,554.07,5,0,0,1.0,24,1,0,0,0,1,1,233,0.7234132066033017,51.891487381671865,0.47,0.6598639455782312,0.05150214592274678,3,5.902,5.189148738167186,0.12,0.97,1.209,0,0.11455884399268773,3,3
216,0.33,6.8,77,8,0,1,1,0,0.47,24.654852996780992,73.76445722424009,5.62,0.73,3.4,65.0,7.3,0.26,22,0.01,66,0,1351.15,0.53,665.79,6,0,0,1.1,29,1,1,1,0,1,1,94,0.499703851925963,29.625620021489222,0.99,0.3533834586466165,0.0851063829787234,5,5.739,2.962562002148922,0.16666666666666666,0.0,1.768,0,0.11080315836233387,13,4
217,2.54,6.5,625,8,1,1,1,1,0.9,32.144847757756466,77.11250107814365,0.36,0.08,4.8,82.0,6.8,0.54,45,-0.2,27,1,374.2,0.2,400.6,4,0,0,0.9,8,0,1,1,0,1,5,184,0.6875312656328164,41.85577741215064,5.08,0.2542372881355932,0.043478260869565216,5,6.442,4.185577741215064,0.5555555555555556,0.9,3.5100000000000002,0,0.4065696597405991,9,4
218,0.06,7.1,345,8,0,0,1,0,0.75,27.266255206293494,78.00272017229801,3.83,0.98,6.4,79.0,8.0,-0.12,43,0.14,77,0,765.98,0.37,1238.53,12,0,0,0.9,13,1,1,1,0,0,1,363,0.6175172586293146,41.50971530290985,0.12,0.7075471698113207,0.02203856749311295,4,6.949000000000001,4.150971530290985,0.2857142857142857,0.0,-0.852,0,0.07679108957896803,0,4
219,1.98,8.0,680,12,0,1,1,1,0.49,18.564613021460577,73.81394462020515,1.31,2.02,9.6,80.0,3.2,0.15,32,0.04,23,0,1009.16,0.15,764.38,7,1,0,1.2,25,0,1,1,0,0,1,236,0.6040340170085042,52.188498449196096,5.9399999999999995,0.16442953020134227,0.05084745762711865,4,7.774999999999999,5.2188498449196095,0.15384615384615385,0.49,1.2,0,0.46455902036091146,11,1
220,0.71,7.9,830,8,1,1,1,0,0.58,26.828876250404257,75.86611950559781,1.21,1.08,5.7,93.0,4.9,0.29,23,-0.04,55,0,984.15,0.59,459.82,10,0,0,0.9,29,1,0,1,1,0,3,318,0.5820415207603802,53.10877537935804,0.71,0.3391812865497076,0.025157232704402517,6,7.606,5.310877537935804,0.2,0.0,2.291,0,0.1598797460796939,6,4
221,1.27,9.1,883,10,0,1,1,0,0.69,22.60672754926529,88.30015849440278,3.07,0.11,7.5,47.0,2.4,0.44,15,0.27,49,0,326.04,0.79,519.0,4,0,0,0.9,24,0,0,1,1,1,5,387,0.667344172086043,61.738559270002554,1.27,0.3039647577092511,0.025839793281653745,4,6.481999999999999,6.173855927000256,0.16,0.0,4.004,0,0.19527756283568573,8,1
222,4.49,7.5,1442,10,0,1,1,0,0.81,30.116285339593137,78.25934666542734,0.2,0.87,6.0,71.0,4.9,0.38,21,0.23,2,0,527.17,0.75,602.68,8,0,0,1.2,27,1,0,1,1,0,3,189,0.7232721360680341,54.55859669080403,4.49,0.14754098360655737,0.05291005291005291,5,5.972999999999999,5.455859669080403,0.17857142857142858,0.0,2.85,1,0.9355069850316178,12,2
223,8.5,7.8,309,10,1,1,0,1,0.55,30.03065774916152,78.28520954366913,4.28,1.85,3.3,84.0,7.3,0.66,25,0.1,22,0,1314.89,0.78,552.41,2,0,0,0.7,26,1,1,1,1,1,3,269,0.5149154577288645,44.7452639203377,8.5,0.05789473684210527,0.03717472118959108,6,3.972,4.47452639203377,0.2222222222222222,0.55,5.148,0,0.4803053010897994,12,0
224,0.23,6.1,1941,6,0,0,1,0,0.72,30.13858934000152,78.27040821831571,2.22,0.09,6.5,78.0,7.2,0.37,41,0.25,33,0,918.47,0.24,853.64,10,0,1,0.9,20,0,0,1,1,0,1,135,0.6951970985492746,46.185989257992745,0.23,0.5853658536585366,0.044444444444444446,3,7.128999999999999,4.618598925799274,0.14285714285714285,0.0,2.2569999999999997,0,0.33287108369807955,12,2
225,2.29,7.6,1635,4,0,1,1,1,0.81,30.004312940662597,78.33364870559409,4.16,0.09,3.5,67.0,7.4,0.88,48,0.04,8,0,796.27,0.62,1295.74,4,0,0,0.9,4,1,1,1,1,0,3,337,0.7855817908954478,56.240072330436455,4.58,0.24620060790273557,0.011869436201780416,6,5.366999999999999,5.6240072330436455,1.2,0.81,6.688,0,0.7659283383646487,12,3
226,6.42,8.5,366,4,0,1,1,0,0.67,15.29718903624625,74.07029063426393,10.4,0.69,9.2,41.0,3.8,0.26,38,0.2,81,0,1380.21,0.87,502.31,11,0,0,0.8,22,1,0,1,1,1,5,161,0.6296183091545773,50.19557570846385,12.84,0.09029649595687332,0.024844720496894408,5,4.224,5.019557570846385,0.21739130434782608,0.0,2.21,0,0.06720551273974976,4,1
227,0.26,6.1,265,4,1,1,0,1,0.92,27.078684641432616,77.98357822208473,1.46,0.33,8.3,44.0,7.0,0.43,37,-0.05,58,1,389.94,0.73,798.79,7,0,0,1.2,7,1,1,1,1,0,1,272,0.6475132566283142,34.05932748356836,0.52,0.7301587301587302,0.014705882352941176,6,6.556,3.405932748356836,0.75,0.92,2.6229999999999998,0,0.14466517663899506,0,4
228,5.22,7.1,1017,4,0,1,0,0,0.92,27.27044749777895,78.06651685931479,0.2,4.1,5.7,47.0,4.3,-0.2,33,-0.25,65,0,1406.77,0.1,1030.32,5,1,0,1.0,18,1,1,1,0,0,5,398,0.7827508754377189,49.17172589948432,15.66,0.14790996784565918,0.010050251256281407,4,5.034000000000001,4.917172589948432,0.21052631578947367,0.0,-1.42,0,0.11455884399268773,0,2
229,1.33,6.8,362,4,1,1,1,1,0.68,25.36791272635538,82.97951428234737,0.36,1.31,7.5,61.0,9.5,0.17,8,0.3,21,0,333.34,0.81,502.17,10,0,0,0.9,10,1,1,1,1,0,2,139,0.5422181090545273,40.081939273000984,1.33,0.2918454935622318,0.02877697841726619,7,6.445,4.008193927300098,0.6363636363636364,0.68,1.1560000000000001,0,0.4965853037914095,14,4
230,1.17,6.2,1765,6,0,1,1,0,0.98,24.51717041523193,73.6929234771296,0.78,0.51,3.8,47.0,4.1,0.84,36,-0.2,34,1,975.2,0.66,469.39,11,0,0,0.8,31,1,0,1,1,0,5,363,0.8545882941470736,46.35412876321621,3.51,0.45161290322580644,0.01652892561983471,5,5.8309999999999995,4.635412876321621,0.15625,0.0,5.208,0,0.3219582715376759,13,2
231,11.38,7.8,1554,6,0,0,0,0,0.45,13.051034807990256,80.17658850294897,0.22,1.83,7.9,66.0,6.4,0.2,15,-0.15,30,0,966.11,0.2,470.9,2,0,0,0.7,26,1,0,1,1,1,5,123,0.5994777388694348,57.324000431984004,11.38,0.036348949919224556,0.04878048780487805,3,3.984,5.732400043198401,0.1111111111111111,0.0,1.56,0,0.36787944117144233,2,0
232,0.67,6.7,533,8,1,1,1,1,0.4,30.019012475561635,78.31827708480313,3.38,0.7,8.8,51.0,7.8,0.1,30,-0.2,89,1,1066.88,0.35,1270.18,3,0,1,0.8,47,1,1,1,1,1,4,369,0.4443266633316659,42.07865212103331,0.67,0.23952095808383236,0.02168021680216802,7,6.471,4.20786521210333,0.14583333333333334,0.4,0.67,0,0.05147460670170076,12,4
233,3.54,8.8,1870,4,1,1,1,1,0.63,18.573723492825863,73.95113641559335,0.7,0.21,8.8,87.0,9.2,0.45,22,-0.1,77,0,335.55,0.19,1082.39,4,0,0,0.9,45,1,1,1,1,1,5,246,0.8030935467733867,66.30120927121199,10.620000000000001,0.13876651982378854,0.016260162601626018,7,6.818,6.630120927121199,0.15217391304347827,0.63,3.9600000000000004,0,0.07679108957896803,11,1
234,5.17,9.2,959,8,0,1,0,0,0.76,12.994479265085545,80.29475740189771,7.45,0.41,5.0,92.0,4.9,-0.11,36,-0.13,47,1,936.62,0.68,670.01,5,0,0,1.0,26,1,0,0,0,0,3,339,0.7459479739869935,63.17578621704931,10.34,0.12317666126418153,0.02359882005899705,2,5.473999999999999,6.31757862170493,0.07407407407407407,0.0,-1.012,0,0.20873982339007963,2,3
235,0.13,8.1,765,8,1,1,1,0,0.78,27.244781331112744,78.07940824413775,2.43,1.54,4.8,63.0,4.2,0.44,31,0.06,52,0,436.34,0.1,1292.82,7,0,0,1.2,25,1,1,1,1,1,3,314,0.7315382691345673,53.79357557489879,0.39,0.6902654867256638,0.025477707006369428,7,6.648,5.379357557489879,0.2692307692307692,0.0,3.564,0,0.17669444575659674,0,4
236,3.33,9.7,1727,6,0,1,0,0,0.69,19.164439267767147,72.88107514863898,0.38,0.08,6.6,71.0,4.9,0.16,20,0.3,74,0,487.17,0.47,1348.9,3,1,0,0.8,18,0,0,1,1,0,1,235,0.8097863931965982,72.3107835088308,6.66,0.15935334872979212,0.02553191489361702,3,6.423,7.231078350883079,0.15789473684210525,0.0,1.5519999999999998,0,0.0848672789700174,10,3
237,9.08,7.7,293,10,0,1,1,0,0.47,19.11132558856126,72.82403619308468,1.29,0.48,9.8,97.0,3.9,0.26,14,-0.27,31,1,558.43,0.9,738.1,9,0,0,1.0,24,1,1,1,1,0,2,374,0.4783146573286643,43.763564208507844,9.08,0.04662698412698412,0.026737967914438502,6,6.127000000000001,4.376356420850785,0.24,0.0,2.0020000000000002,0,0.3558189185373419,10,0
238,0.4,8.0,1345,4,0,0,1,0,0.5,18.462993090000285,73.75958842084704,1.26,0.35,9.4,72.0,6.9,0.75,48,0.17,84,1,1035.81,0.78,861.49,10,0,0,0.9,44,0,1,0,0,0,1,272,0.6445672836418209,57.639140081637386,0.8,0.35714285714285715,0.014705882352941176,2,7.603999999999999,5.763914008163739,0.044444444444444446,0.0,6.0,0,0.06081006262521797,11,1
239,6.8,9.8,108,4,1,1,1,0,0.91,25.28961801916271,83.004579653518,1.36,0.34,5.5,100.0,9.4,0.59,38,-0.22,86,1,768.11,0.57,693.89,3,0,0,0.8,15,0,1,0,1,0,5,252,0.6988054027013508,45.97520924584561,6.8,0.11666666666666667,0.015873015873015872,5,5.484,4.597520924584561,0.3125,0.0,5.782,0,0.056888238346101516,14,3
240,2.71,6.9,206,6,0,1,1,0,0.92,27.172147974961785,78.00672176964964,1.53,1.72,8.5,49.0,2.1,0.34,37,-0.29,87,0,402.4,0.66,550.31,5,0,0,1.0,8,1,0,1,1,1,5,396,0.6256103051525764,36.795759673531045,2.71,0.24797843665768196,0.015151515151515152,5,6.494,3.6795759673531045,0.5555555555555556,0.0,2.346,0,0.05502322005640723,0,4
241,2.88,9.6,491,4,0,1,1,1,0.8,18.541324954440448,73.91311962941752,0.06,2.62,9.4,92.0,6.0,0.49,14,0.08,11,0,646.82,0.58,1158.01,5,0,0,1.0,43,0,0,1,1,0,3,395,0.7271245622811406,59.50539567832615,5.76,0.2061855670103093,0.010126582278481013,4,7.67,5.950539567832616,0.09090909090909091,0.8,4.704,0,0.6930406200864415,11,1
242,2.85,6.2,887,6,0,1,1,1,0.8,15.333032617962338,74.16293648348706,2.32,1.89,4.8,70.0,9.1,0.72,46,0.22,61,1,391.95,0.75,1013.97,7,0,0,1.2,25,1,1,1,1,0,5,130,0.624744372186093,42.09162480655146,2.85,0.2077922077922078,0.046153846153846156,6,5.563,4.209162480655146,0.23076923076923078,0.8,4.4639999999999995,0,0.13089846490974433,4,4
243,1.07,7.7,1259,6,0,1,1,0,0.76,32.25044294306378,77.28629047364132,1.34,1.56,8.8,41.0,1.9,0.69,30,-0.19,2,0,1096.95,0.81,703.58,6,1,0,1.1,35,1,1,1,1,1,5,191,0.7309629814907453,54.96927589958054,2.14,0.36714975845410625,0.031413612565445025,6,6.845000000000001,5.496927589958053,0.16666666666666666,0.0,5.313,1,0.9355069850316178,9,1
244,8.21,6.3,1878,4,1,1,1,0,0.52,18.49066278416437,73.85876251668242,3.13,3.72,4.9,98.0,5.4,0.02,46,-0.1,5,0,968.96,0.71,315.82,11,1,0,0.8,24,0,1,1,1,0,3,124,0.6848939469734867,47.492518496304825,24.630000000000003,0.05646036916395222,0.03225806451612903,6,5.104,4.7492518496304825,0.24,0.0,0.126,1,0.8464817248906141,11,0
245,8.83,8.8,624,4,1,1,1,0,0.66,13.049783456112982,77.5800349579346,3.38,0.09,5.4,98.0,8.8,0.16,29,-0.2,11,1,789.22,0.25,1140.04,3,0,0,0.8,46,0,0,0,1,0,2,366,0.620431215607804,56.652214517680335,8.83,0.0671414038657172,0.01092896174863388,4,4.6530000000000005,5.6652214517680335,0.0851063829787234,0.0,1.4080000000000001,0,0.6930406200864415,1,0
246,2.94,8.3,627,6,1,1,0,0,0.82,12.998978411603591,80.22804793788787,0.52,0.27,4.4,63.0,9.1,0.22,6,0.24,52,0,1413.21,0.4,825.11,12,1,0,0.9,40,1,0,1,1,1,5,214,0.6697313656828414,53.47308338168605,2.94,0.2081218274111675,0.028037383177570093,5,5.426,5.347308338168605,0.12195121951219512,0.0,1.826,0,0.17669444575659674,2,3
247,4.59,8.7,1398,8,0,1,1,0,0.72,22.5658512108487,88.35927225835826,0.1,0.8,6.5,97.0,5.6,0.03,30,-0.14,19,0,922.47,0.73,380.39,1,0,0,0.7,38,1,0,0,0,1,4,386,0.7888699349674837,63.01856287958969,13.77,0.12880143112701253,0.02072538860103627,3,6.763,6.301856287958969,0.07692307692307693,0.0,0.26099999999999995,0,0.530819450562014,8,3
248,2.84,7.4,377,6,0,1,1,0,0.41,17.440112967693498,78.56127429562459,2.43,0.7,8.9,48.0,1.2,-0.19,24,-0.03,5,0,1365.04,0.76,436.95,6,0,0,1.1,21,1,1,1,1,0,2,273,0.4537188594297149,43.91821704758495,2.84,0.10677083333333333,0.02197802197802198,6,6.505,4.391821704758495,0.2727272727272727,0.0,-1.4060000000000001,1,0.8464817248906141,5,4
249,1.99,7.4,579,4,1,1,0,0,0.97,25.22977453305828,82.88238794515834,7.61,0.81,6.7,81.0,2.0,0.01,7,0.24,83,1,994.9,0.6,991.22,11,0,0,0.8,1,1,1,1,1,0,2,376,0.7679289644822411,47.086407966199445,5.97,0.3244147157190635,0.010638297872340425,6,6.712,4.708640796619944,3.0,0.0,0.07400000000000001,0,0.06287122660066728,14,4
250,3.24,6.2,599,4,1,1,1,0,0.91,18.56146704336226,73.95228000945724,1.18,0.35,3.9,52.0,6.3,0.77,36,0.03,13,0,752.15,0.67,900.97,6,0,0,1.1,26,0,1,0,1,1,3,196,0.7099299649824913,39.66096386234011,9.72,0.21462264150943397,0.02040816326530612,5,5.12,3.9660963862340113,0.18518518518518517,0.0,4.774,0,0.6483443410015097,11,4
251,2.42,7.3,1108,2,0,1,1,1,0.56,27.240642324550667,78.10676143886155,0.6,0.24,4.8,55.0,2.1,0.46,5,0.26,55,0,946.8,0.24,564.53,4,0,0,0.9,10,1,0,0,0,0,1,147,0.583855427713857,51.18186210765768,2.42,0.16374269005847955,0.013605442176870748,3,6.114000000000001,5.118186210765768,0.2727272727272727,0.56,3.358,0,0.1598797460796939,0,2
252,2.73,9.5,1075,2,1,1,1,1,0.77,26.94456625970541,75.80686427571759,0.34,1.07,6.9,87.0,2.3,0.21,28,0.26,40,0,482.23,0.4,453.87,2,0,0,0.7,26,1,0,1,1,1,5,345,0.8005537768884442,66.31955453685643,8.19,0.2064343163538874,0.005797101449275362,6,7.406999999999999,6.631955453685643,0.2222222222222222,0.77,1.9949999999999999,0,0.26359713811572677,6,1
253,4.6,7.4,431,10,1,1,1,0,0.95,18.97858737845507,72.84400884073908,0.68,3.95,7.1,63.0,7.9,0.53,47,-0.02,48,1,1109.7,0.53,1273.21,9,0,0,1.0,2,1,1,1,1,0,5,178,0.7451215607803902,44.90634935300642,13.799999999999999,0.16964285714285715,0.056179775280898875,7,5.572,4.490634935300642,2.3333333333333335,0.0,3.9220000000000006,0,0.20189651799465538,10,4
254,1.97,9.2,845,2,1,1,1,0,0.46,12.907627405426442,77.5392097936644,0.79,0.75,7.0,40.0,7.8,0.69,48,0.05,64,0,1478.56,0.89,448.35,6,1,0,1.1,40,1,1,0,1,0,1,338,0.6445422711355677,62.01277810837725,5.91,0.1548821548821549,0.005917159763313609,6,5.65,6.201277810837725,0.14634146341463414,0.0,6.347999999999999,0,0.1184418290138037,1,1
255,0.12,9.2,1214,8,0,1,1,1,0.7,24.55382261577839,73.66779807913699,1.1,0.07,3.5,65.0,8.6,0.23,37,-0.16,83,1,596.93,0.74,394.24,1,0,0,0.7,14,1,0,1,1,1,5,160,0.7074607303651825,65.34299407312676,0.12,0.6249999999999999,0.05,5,6.143999999999999,6.534299407312676,0.3333333333333333,0.7,2.116,0,0.06287122660066728,13,3
256,0.54,7.4,554,10,0,0,1,0,0.67,30.03363800712761,78.177621085301,2.13,1.84,8.3,54.0,2.0,0.36,42,0.29,85,0,687.84,0.25,981.94,8,0,1,1.2,33,1,0,1,0,0,4,377,0.6454277138569284,46.76036404172362,1.62,0.4350649350649351,0.026525198938992044,3,7.205,4.676036404172362,0.08823529411764706,0.0,2.664,0,0.05881647164242988,12,4
257,1.73,8.4,80,4,0,1,1,1,0.65,17.477530428045487,78.48172219169668,0.64,0.52,9.4,81.0,2.8,-0.12,39,-0.13,30,0,787.31,0.38,577.81,10,1,0,0.9,39,1,1,1,1,0,1,151,0.5900040020010004,36.91337289924849,3.46,0.2380952380952381,0.026490066225165563,6,7.946999999999999,3.6913372899248493,0.15,0.65,-1.008,0,0.36787944117144233,5,1
258,3.87,6.4,1601,6,0,1,1,1,0.9,10.88081878282276,76.18256485417288,0.1,0.42,6.6,52.0,8.5,0.52,21,0.17,27,0,880.18,0.27,1022.26,7,0,0,1.2,1,1,0,0,1,0,3,109,0.7821800900450225,47.22565201682115,7.74,0.18480492813141683,0.05504587155963303,4,5.359000000000001,4.722565201682115,2.0,0.9,3.3280000000000003,0,0.4065696597405991,7,2
259,2.7,6.4,1138,12,0,1,1,1,0.63,25.276994191470312,83.01759484295519,0.93,0.59,8.0,91.0,7.5,0.23,47,-0.11,11,0,1162.92,0.22,838.01,11,0,0,0.8,30,0,1,0,0,0,1,300,0.657856928464232,45.042598166061964,8.100000000000001,0.17027027027027025,0.04,3,7.177,4.504259816606196,0.0967741935483871,0.63,1.4720000000000002,0,0.6930406200864415,14,2
260,3.15,6.2,1233,8,0,1,1,0,0.44,22.65853949973309,88.33828589110657,3.87,1.93,9.4,56.0,8.3,0.32,48,-0.11,15,0,464.01,0.2,532.37,11,0,0,0.8,37,1,0,1,1,0,2,329,0.5553616808404201,44.13170046768507,6.3,0.10602409638554217,0.0243161094224924,5,5.898,4.413170046768507,0.13157894736842105,0.0,1.9840000000000002,0,0.6065306597126334,8,2
261,1.96,8.2,1134,6,1,1,0,0,0.44,17.43311883989524,78.42657294634944,1.38,2.56,7.5,64.0,9.9,0.31,37,-0.24,34,1,662.96,0.87,376.6,6,0,1,1.1,18,1,1,1,1,0,3,322,0.565456728364182,57.681981025307124,1.96,0.14864864864864866,0.018633540372670808,6,6.203999999999999,5.768198102530713,0.3157894736842105,0.0,2.542,0,0.3219582715376759,5,1
262,2.87,7.6,777,8,0,1,0,1,0.43,18.477321442365408,73.8656707115672,6.69,1.33,7.7,58.0,8.8,0.56,15,0.04,43,0,946.4,0.83,377.72,12,0,0,0.9,30,1,1,1,0,0,2,103,0.5777388694347174,50.59112158375577,8.61,0.1111111111111111,0.07766990291262135,4,5.369999999999999,5.059112158375577,0.12903225806451613,0.43,4.256,0,0.23851255385430242,11,4
263,1.2,8.1,316,8,0,1,1,0,0.65,15.275076313880392,74.2187518614486,1.4,0.58,8.0,79.0,5.7,0.49,27,-0.15,67,0,1007.49,0.49,944.45,11,0,0,0.8,27,1,0,0,1,1,3,372,0.564615807903952,46.64710436840597,1.2,0.2954545454545454,0.021505376344086023,4,7.3999999999999995,4.664710436840597,0.14285714285714285,0.0,3.969,0,0.10717059875230674,4,4
264,1.91,8.0,1619,6,1,1,0,0,0.83,19.01588577166079,72.91672620980368,0.65,0.56,4.8,46.0,3.8,0.31,42,-0.21,9,0,943.96,0.54,1134.07,11,1,0,0.8,49,1,1,1,1,1,1,354,0.8039809904952476,59.121451425811436,3.82,0.2852233676975945,0.01694915254237288,6,5.821999999999999,5.912145142581144,0.12,0.0,2.48,0,0.7408182206817179,10,3
265,4.09,7.3,1716,10,1,1,1,0,0.52,27.270914799653166,78.00644937002083,0.43,0.2,7.1,69.0,6.1,-0.18,36,-0.16,2,0,822.59,0.77,1058.63,1,0,0,0.7,49,0,0,1,1,1,2,340,0.6686858429214607,54.37283718455157,8.18,0.10216110019646366,0.029411764705882353,5,6.109999999999999,5.4372837184551575,0.1,0.0,-1.3139999999999998,1,0.9355069850316178,0,2
266,6.16,8.6,386,6,1,1,1,0,0.79,19.079459299178016,72.9330828598509,2.37,4.06,8.9,60.0,6.7,0.55,23,-0.15,30,0,1153.77,0.62,952.14,10,0,0,0.9,30,0,0,1,0,0,3,295,0.6826193096548274,51.24245236005612,12.32,0.11033519553072627,0.020338983050847456,4,5.325,5.124245236005612,0.12903225806451613,0.0,4.73,0,0.36787944117144233,10,1
267,1.71,8.9,664,6,0,1,0,1,0.81,24.6646113374996,73.7599952943798,1.54,1.52,5.1,93.0,4.0,0.86,16,0.0,51,1,545.37,0.69,532.02,5,0,0,1.0,45,1,0,1,1,0,5,131,0.7274332166083042,57.848104661837105,3.42,0.2988929889298893,0.04580152671755725,4,7.2429999999999986,5.7848104661837105,0.08695652173913043,0.81,7.654,0,0.18268352405273466,13,3
268,0.13,6.1,687,12,1,1,0,0,0.55,15.26859995420337,74.20234709221155,1.85,0.04,9.3,44.0,7.9,0.72,32,-0.07,64,0,639.27,0.73,1247.97,4,0,0,0.9,36,1,1,1,1,0,2,215,0.5017343671835919,39.85611191139339,0.13,0.48672566371681425,0.05581395348837209,6,6.666,3.985611191139339,0.16216216216216217,0.0,4.3919999999999995,0,0.1184418290138037,4,4
269,0.53,6.8,408,8,0,1,1,1,0.76,30.159068320619497,78.2085337895188,2.81,1.63,7.3,90.0,1.8,0.98,6,-0.25,4,1,833.38,0.49,991.73,7,1,0,1.2,21,0,0,1,1,0,4,317,0.6488204102051025,40.893263061091055,1.59,0.49673202614379086,0.025236593059936908,4,8.040000000000001,4.089326306109106,0.18181818181818182,0.76,6.664,1,0.8751733190429475,12,4
270,0.06,8.7,1806,6,0,1,1,1,0.81,27.087477369685438,78.07987551525174,2.59,0.89,6.0,50.0,8.0,-0.03,14,0.02,4,0,1134.6,0.88,1063.62,2,0,0,0.7,16,1,0,1,1,0,3,83,0.7956903451725863,65.24498262815239,0.06,0.7641509433962265,0.07228915662650602,5,6.122999999999999,6.524498262815238,0.29411764705882354,0.81,-0.26099999999999995,1,0.8751733190429475,0,3
271,3.18,7.5,230,2,1,1,1,0,0.68,13.17911806350486,80.23090521740835,0.09,5.39,7.4,45.0,1.3,0.07,23,0.17,65,1,398.82,0.6,546.21,1,0,0,0.7,17,0,0,1,0,1,5,315,0.6200115057528764,40.81813282891345,9.540000000000001,0.1626794258373206,0.006349206349206349,4,6.237,4.0818132828913445,0.2222222222222222,0.0,0.525,0,0.11455884399268773,2,4
272,1.21,8.5,1628,8,0,1,1,0,0.6,28.786506873406665,77.19069978556503,3.24,2.56,5.8,52.0,5.5,0.45,32,0.04,14,0,438.81,0.61,587.64,7,0,0,1.2,18,1,1,1,1,0,5,279,0.7278814407203601,62.863633673117384,2.42,0.27149321266968324,0.02867383512544803,6,5.983,6.286363367311738,0.3157894736842105,0.0,3.825,0,0.6270890852730561,3,3
273,2.35,7.3,191,8,0,1,0,1,0.77,12.944240588955331,77.55081302978935,1.52,0.28,8.9,46.0,8.8,0.08,12,0.28,64,1,1238.89,0.21,1298.3,8,0,0,1.2,34,1,1,1,0,0,1,152,0.6161095547773887,38.3797162158028,4.7,0.2298507462686567,0.05263157894736842,4,5.923,3.83797162158028,0.11428571428571428,0.77,0.584,0,0.1184418290138037,1,4
274,2.04,7.5,316,8,0,1,0,0,0.99,19.130944433062915,72.96306970863255,0.99,1.91,6.4,71.0,1.8,-0.16,47,-0.24,20,0,613.15,0.89,823.68,5,0,0,1.0,21,1,0,1,1,0,1,120,0.722615807903952,43.1917633040796,4.08,0.3256578947368421,0.06666666666666667,4,7.019,4.31917633040796,0.18181818181818182,0.0,-1.2,0,0.513417119032592,10,4
275,0.26,6.6,531,12,0,1,1,1,0.66,26.962851585294768,75.88005814289282,1.54,1.0,9.3,99.0,5.7,0.28,27,0.19,70,0,1456.18,0.16,909.23,8,0,0,1.2,12,1,0,1,0,0,2,326,0.5851265632816407,41.425847029654854,0.52,0.5238095238095238,0.03680981595092025,4,8.528,4.142584702965485,0.3076923076923077,0.66,1.848,0,0.09697196786440505,6,4
